user_id,external_item_id,category_id,score,rank_no,recommend_type,reason
100,2751559,1080785,0.153808,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100,3031354,2735466,0.153319,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,665628,3738615,0.179841,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,4985685,3158249,0.175680,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,1535294,3848953,0.175352,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,1688688,3607361,0.175077,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,3080593,3607361,0.174450,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,2002647,1521931,0.172899,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,3110827,4756105,0.170249,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,2179025,1080785,0.170205,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,1046201,3002561,0.169069,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000,4099753,4069500,0.168155,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,665628,3738615,0.173062,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,1205591,149192,0.165526,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,4293038,4756105,0.149997,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,1864347,4756105,0.148779,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,2101968,1464116,0.148082,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,274924,1464116,0.145427,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,3701586,2247787,0.144923,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,4985685,3158249,0.143610,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,1854569,2629787,0.142084,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000001,5128137,982926,0.141825,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,1085856,4756105,0.126347,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,4293038,4756105,0.123638,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,3142570,4756105,0.121657,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,3991727,3108044,0.121496,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,2085081,2885642,0.120967,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,128903,3607361,0.120217,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,3997987,1601543,0.117992,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,3028095,2735466,0.117464,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,4689777,3102419,0.116865,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000004,4952541,3607361,0.116822,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,1819353,2495340,0.191350,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,3031354,2735466,0.181464,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,743435,2217187,0.180020,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,3234658,1829891,0.179298,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,1425898,154040,0.177230,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,4281942,3607361,0.176290,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,2101968,1464116,0.172745,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,4866351,3607361,0.171257,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,2790543,3158249,0.171206,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000011,274924,1464116,0.170281,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,1257288,1216617,0.141275,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,2127356,3566034,0.140054,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,4293038,4756105,0.139446,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,3080593,3607361,0.127644,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,363858,2735466,0.127182,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,3203367,1216617,0.127040,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,5128137,982926,0.126476,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,4182583,1258177,0.125826,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,3110827,4756105,0.125751,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100002,1952529,2013232,0.125468,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,3031354,2735466,0.201451,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,2463098,3607361,0.193695,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,1819353,2495340,0.184077,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,4152963,3937192,0.176808,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,1093023,4756105,0.174564,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,4293038,4756105,0.172932,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,4281942,3607361,0.168044,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,3629812,3220984,0.167018,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,4866351,3607361,0.165100,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000027,4158470,4756105,0.162325,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,1819353,2495340,0.171109,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,1854569,2629787,0.170308,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,2353009,4048584,0.164930,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,4866351,3607361,0.162681,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,70176,4756105,0.157849,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,959760,634390,0.156779,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,2319282,982926,0.154793,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,4641554,2735466,0.153316,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,1995695,672001,0.153220,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000028,4763968,2355072,0.151168,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,3031354,2735466,0.147668,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4481260,3164550,0.146204,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4969042,4936889,0.145058,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4866351,3607361,0.144607,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4953077,3607361,0.143668,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4304150,3607361,0.143193,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4898178,2520377,0.139935,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,1819353,2495340,0.135175,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4085385,1879194,0.134583,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000037,4839658,4217906,0.132995,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,5022345,4170419,0.158948,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,5128137,982926,0.150332,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,4531101,4756105,0.150178,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,4866351,3607361,0.147346,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,3061454,1080785,0.145163,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,1201124,2626421,0.139058,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,4450440,2640118,0.136807,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,1046201,3002561,0.136664,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,2751811,3607361,0.136412,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000040,4693679,1451814,0.133622,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,1952529,2013232,0.154917,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,141437,3898483,0.135540,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,238385,149192,0.133424,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,1969603,4069500,0.130036,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,2101968,1464116,0.129891,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,4293038,4756105,0.124308,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,2790543,3158249,0.123439,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,274924,1464116,0.123185,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,3234658,1829891,0.121590,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000045,3274614,2296439,0.120013,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,59883,4818107,0.161020,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,396238,4681109,0.156429,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,5128137,982926,0.154542,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,4304150,3607361,0.152481,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,3835146,1349634,0.151779,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,4293038,4756105,0.151106,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,4705577,4238676,0.149531,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,3031354,2735466,0.147771,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,3110827,4756105,0.146864,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000054,363858,2735466,0.146471,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,4293038,4756105,0.153970,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,1854569,2629787,0.139087,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,5002408,2977465,0.133090,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,70176,4756105,0.127974,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,4158470,4756105,0.126892,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,3909833,570735,0.125742,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,665628,3738615,0.124142,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,1819353,2495340,0.123851,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,3714526,4756105,0.122787,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000059,2353009,4048584,0.122263,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,2099112,4756105,0.158540,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,363858,2735466,0.154557,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,3031354,2735466,0.152228,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,1217288,2939262,0.150336,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,4866351,3607361,0.149780,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,4985685,3158249,0.149477,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,4158470,4756105,0.147563,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,568706,4006013,0.145682,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,1655248,2778281,0.142520,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000060,4481260,3164550,0.139571,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,2002647,1521931,0.185484,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,4985685,3158249,0.174567,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,4158470,4756105,0.173587,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,4481260,3164550,0.171018,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,70176,4756105,0.167863,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,329023,3607361,0.167631,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,1046201,3002561,0.166689,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,3835146,1349634,0.163896,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,2751811,3607361,0.162744,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000061,2331370,3607361,0.161356,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,274924,1464116,0.171823,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,4985685,3158249,0.167628,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,1928635,4181361,0.158383,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,2319282,982926,0.156983,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,1063918,3524510,0.156113,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,1819353,2495340,0.155708,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,2099112,4756105,0.154999,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,70176,4756105,0.154573,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,3687444,4756105,0.154015,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000070,1854569,2629787,0.153243,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,4293038,4756105,0.159183,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,4158470,4756105,0.149163,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,3142570,4756105,0.149130,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,4481260,3164550,0.147751,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,3520504,2355072,0.146568,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,59883,4818107,0.146147,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,3234658,1829891,0.146127,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,2099112,4756105,0.146109,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,363858,2735466,0.144628,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000082,2772248,3425094,0.144371,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,4866351,3607361,0.190070,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,3031354,2735466,0.189175,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,4293038,4756105,0.184622,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,70176,4756105,0.173315,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,1093023,4756105,0.171006,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,2367945,1859277,0.169495,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,4908288,4145813,0.167886,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,4481260,3164550,0.167838,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,4281942,3607361,0.165462,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000084,4158470,4756105,0.164386,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,274924,1464116,0.203114,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,568706,4006013,0.200765,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,4985685,3158249,0.190056,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,4447506,1080785,0.183088,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,665628,3738615,0.182294,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,3110827,4756105,0.180874,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,2000626,1944905,0.180202,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,4835272,4756105,0.179387,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,3520504,2355072,0.178739,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000085,2331370,3607361,0.178675,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,3835146,1349634,0.155627,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,1952529,2013232,0.154721,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,998474,4145813,0.153720,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,4293038,4756105,0.153498,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,1819353,2495340,0.152297,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,2988047,2735466,0.152106,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,4866351,3607361,0.149015,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,4985685,3158249,0.146551,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,274924,1464116,0.145188,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
100009,1854569,2629787,0.145151,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,2099112,4756105,0.181874,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,4262643,4801426,0.177516,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,4763968,2355072,0.173400,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,3520504,2355072,0.170939,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,1164931,3138705,0.161496,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,4281942,3607361,0.159834,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,1987784,4145813,0.159405,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,3031354,2735466,0.158017,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,2420609,4145813,0.157765,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000093,568706,4006013,0.156016,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,4898178,2520377,0.147117,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,1459442,4756105,0.145317,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,726505,3607361,0.135496,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,128903,3607361,0.132061,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,4763968,2355072,0.129794,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,2322163,2578647,0.129632,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,2099112,4756105,0.128320,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,1340922,4690421,0.126598,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,3028095,2735466,0.126136,9,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
1000095,5021782,4145813,0.126002,10,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,5128137,982926,0.149969,1,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,1257288,1216617,0.143111,2,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,43566,154040,0.140975,3,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,3161019,2629787,0.137244,4,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,3695488,3607361,0.136064,5,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,2707677,2465336,0.135487,6,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,107921,4145813,0.134872,7,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
10001,363858,2735466,0.131795,8,model_ncf,NCF神经协同过滤根据用户Embedding和商品Embedding预测兴趣概率
